;Scopy version,f4beeb1
;Exported on,Wednesday December 04/12/2024
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
382,48050.2,19.4409,-0.173634
383,48539.7,19.4461,-0.34634
384,49034.2,19.4514,-0.438125
385,49533.8,19.4506,-0.0788985
386,50038.5,19.4403,-0.087132
387,50548.3,19.4456,-0.627398
388,51063.3,19.4425,-0.340215
389,51583.5,19.4464,-0.182389
390,52109.1,19.4469,-0.142226
391,52640,19.452,0.0353102
392,53176.3,19.4336,-0.748643
393,53718.1,19.4335,-0.165277
394,54265.4,19.4467,-0.131372
395,54818.3,19.4379,-0.418149
396,55376.8,19.4201,-0.39131
397,55941,19.4216,-0.356982
398,56510.9,19.4192,-0.541899
399,57086.7,19.421,-0.538428
400,57668.3,19.4294,-0.49826
401,58255.8,19.4121,-0.646494
402,58849.3,19.452,-0.19148
403,59448.9,19.4124,-0.520052
404,60054.6,19.4316,-0.543152
405,60666.5,19.4255,-0.242958
406,61284.5,19.4166,-0.294024
407,61908.9,19.4125,-0.425386
408,62539.7,19.3955,-0.697405
409,63176.9,19.4084,-0.44984
410,63820.5,19.4007,-0.362097
411,64470.7,19.3881,-0.591228
412,65127.6,19.407,-0.264825
413,65791.1,19.3766,-0.38349
414,66461.4,19.3851,-0.781979
415,67138.6,19.3866,-0.674383
416,67822.6,19.3984,-0.346317
417,68513.6,19.3858,-0.531327
418,69211.6,19.3825,-0.588936
419,69916.8,19.3813,-0.61018
420,70629.1,19.3918,-0.461172
421,71348.7,19.4087,-0.633183
422,72075.6,19.3795,-0.683526
423,72810,19.3972,-0.626279
424,73551.8,19.3714,-0.825207
425,74301.1,19.3706,-0.882228
426,75058.1,19.422,-0.820474
427,75822.9,19.4223,-0.871677
428,76595.4,19.4371,-0.456571
429,77375.7,19.4306,-0.716829
430,78164.1,19.4383,-0.129458
431,78960.4,19.4192,-0.447845
432,79764.9,19.4444,-0.400233
433,80577.6,19.4651,-0.490996
434,81398.5,19.4563,-0.499935
435,82227.8,19.4564,-0.728793
436,83065.6,19.4678,-0.686266
437,83911.9,19.4409,-0.781576
438,84766.8,19.4567,-0.420789
439,85630.5,19.448,-0.455598
440,86502.9,19.4493,-0.798297
441,87384.2,19.4673,-0.733233
442,88274.5,19.4381,-0.201988
443,89173.9,19.4833,-0.231341
444,90082.4,19.4608,-0.549316
445,91000.2,19.4696,-0.206427
446,91927.3,19.437,-0.50194
447,92863.9,19.4408,-0.6982
448,93810.1,19.4413,-0.889651
449,94765.8,19.4465,-0.646529
450,95731.3,19.4319,-0.888524
451,96706.7,19.4201,-0.68859
452,97691.9,19.4194,-1.21969
453,98687.3,19.4078,-0.325357
454,99692.7,19.4095,-0.690094
455,100708,19.4132,-0.835285
456,101734,19.4163,-0.687395
457,102771,19.4237,-0.678018
458,103818,19.4214,-0.924145
459,104876,19.4167,-0.572942
460,105944,19.4029,-0.470633
461,107024,19.4185,-0.679774
462,108114,19.4273,-0.427212
463,109216,19.432,-0.679384
464,110328,19.43,-0.746489
465,111452,19.4291,-0.70027
466,112588,19.4299,-0.454352
467,113735,19.4353,-0.948739
468,114894,19.4484,-0.627405
469,116064,19.4422,-1.02912
470,117247,19.4414,-0.8094
